AircraftDesignation,Overview_Manufacturer,Overview_AlternateDesignation,Overview_Monikers,Overview_Description,Overview_Family,Overview_SubFamily,Overview_PayloadType,Overview_NumSold,Overview_NumCrew,Overview_NumAttendants,Overview_References,Overview_Aisle,Overview_RangeCapability,Overview_ModelType,Overview_PassengerType,Settings_TkoPoints,Settings_ClbPoints,Settings_CrsPoints,Settings_DesPoints,Settings_Plotting,Settings_DataTypeValidation,TLAR_EIS,TLAR_MaxPax,TLAR_Pax,TLAR_Class,TLAR_ADG,TLAR_ADGPercent,TLAR_ADGLimitor,Propulsion_EngineDesignation,Propulsion_AlternateEngines,Propulsion_NumEngines,Performance_Range,Performance_TOFL,Performance_RCMax,Weight_Cargo,Weight_MRW,Weight_MTOW,Weight_MLW,Weight_MZFW,Weight_OEW,Weight_Fuel,Weight_Airframe,Weight_OEW_MTOW,Weight_MZFW_MTOW,Weight_EngFrac,Weight_FuelFrac,Weight_Batt,Weight_EM,Weight_EG,Weight_Payload,Weight_Burden,Weight_Structure_Burden,Aero_Span,Aero_Length,Aero_Height,Aero_TipChord,Aero_Sweep,Aero_RootChord,Aero_S,Aero_WingtipDevice,Aero_MAC,Aero_TaperRatio,Aero_AR,OEW_MaxIter,OEW_Tol,Analysis_MaxIter,Analysis_Type,Thrust_SLS,Thrust_Max,Thrust_Crs,Fuel_Type,Fuel_Density,Fuel_CapUsable,Fuel_CapUnusable,Engine_Manufacturer,Engine_EIS,Engine_AlternateDesignation,Engine_Description,Engine_NumSold,Engine_Thrust_Max,Engine_Thrust_SLS,Engine_Thrust_Crs,Engine_FPR,Engine_BPR,Engine_OPR_SLS,Engine_OPR_Crs,Engine_Mach_Crs,Engine_Alt_Crs,Engine_DryWeight,Engine_DiamFan,Engine_Width,Engine_Height,Engine_Length,Engine_TSFC_SLS,Engine_TSFC_Crs,Engine_FanStages,Engine_GearStages,Engine_GearRatio,Engine_LPCStages,Engine_IPCStages,Engine_HPCStages,Engine_RCStages,Engine_HPTStages,Engine_IPTStages,Engine_LPTStages,Engine_HP100,Engine_IP100,Engine_LP100,Engine_HPContPer,Engine_IPContPer,Engine_LPContPer,Engine_Airflow_SLS,Engine_Airflow_Crs,Engine_TurbExitTemp,Engine_TurbEntryTemp,Engine_References,Engine_PresPerStage,Engine_DataTypeValidation,T_W_SLS,Arch_Type,Eta_Prop,Vels_MaxOp,Vels_Crs,Vels_Tko,Alts_Crs,Alts_Tko,L_D_CrsBRE,L_D_Crs,L_D_Clb,L_D_Des,L_D_CrsMAC,L_D_CrsMAC2,W_S_SLS,SpecEnergy_Fuel,SpecEnergy_Batt,Eta_EM,Eta_EG,Phi_SLS,Phi_Tko,Phi_Clb,Phi_Crs,Phi_Des,Phi_Lnd,P_W_AC,P_W_EM,P_W_EG
A300_B4_2C,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,3,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Baseline,Commercial,,,,,0,Training,1975,345,269,Turbofan,IV,0.914260717,TailHeight,CF6_50C,CF6_50C2R,2,5125000,,,0,150900,150000,133000,122000,88180,45000,80046.182,0.587866667,0.813333333,0.054225453,0.3,32775,,,,85908.818,0.746037293,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,412000,448000,98750,,0.782,57544.75703,242.9667519,General Electric,1973,,"turbofan, two_spool, high bypass",,224190.37,205952.66,49375,,4.26,29.3,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.39,0.66,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,658.2,,910,,"Roux, FAA TCDS E23EA",1.206403659,Training,0.30445124,C,,0.86,0.78,,12200,0,11.45069699,14.6043581,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_102,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,3,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1977,345,269,Turbofan,IV,0.914260717,TailHeight,CF6_50C1,,2,5125000,,,0,150900,150000,133000,122000,88180,45000,80046.182,0.587866667,0.813333333,0.054225453,0.3,32775,,,,85908.818,0.746037293,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,412000,461000,102798,,0.782,57544.75703,242.9667519,General Electric,1976,,"turbofan, two_spool, high bypass",,230417.88,205952.66,51399,,4.24,30.1,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.37,0.66,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,666.8,,910,,"Roux, FAA TCDS E23EA",1.208210437,Training,0.313285763,C,,0.86,0.78,,12200,0,11.45069699,14.0292648,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_103,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,3,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1979,345,269,Turbofan,IV,0.914260717,TailHeight,CF6_50C2,CF6_50C2D,2,5125000,,,0,150900,150000,133000,122000,88180,45000,80046.182,0.587866667,0.813333333,0.054225453,0.3,32775,,,,85908.818,0.746037293,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,412000,461000,102798,,0.782,57544.75703,242.9667519,General Electric,1978,,"turbofan, two_spool, high bypass",,230417.88,205952.66,51399,,4.31,30.4,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.37,0.63,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,669.5,,910,,"Roux, FAA TCDS E23EA",1.208876307,Training,0.313285763,C,,0.86,0.78,,12200,0,10.93021076,14.0292648,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_120,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,3,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1981,345,269,Turbofan,IV,0.914260717,TailHeight,JT9D_59A,,2,5125000,,,0,150900,150000,133000,122000,88180,45000,79888.34,0.587866667,0.813333333,0.055277733,0.3,32775,,,,86066.66,0.742835147,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,398400,460300,106312,,0.782,57544.75703,242.9667519,Pratt & Whitney ,1974,,"turbofan, dual axial 16 stage compressor",,230062.02,199146.88,53156,,4.9,24.5,,0.85,10668,4145.83,2.428,2.47,2.47,3.92,0.37,0.63,1,0,,4,0,11,0,2,0,4,8011,,3780,,,,743.4,,650,,Roux / JT9D E3NE TCDS,1.221301471,Training,0.312810058,C,,0.86,0.78,,12200,0,10.93021076,13.56554634,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_203,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1979,345,,Turbofan,IV,0.914260717,TailHeight,CF6_50C2,CF6_50C2D,2,5000000,,,0,165900,165000,134000,124000,88505,45000,80371.182,0.536393939,0.751515152,0.049295867,0.272727273,32775,,,,85908.818,0.920641022,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,412000,461000,102798,,0.782,57544.75703,242.9667519,General Electric,1978,,"turbofan, two_spool, high bypass",,230417.88,205952.66,51399,,4.31,30.4,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.37,0.63,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,669.5,,910,,"Roux, FAA TCDS E23EA",1.208876307,Training,0.284805239,C,,0.82,,,12200,0,,15.43219128,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_220,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,7,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1982,345,,Turbofan,IV,0.914260717,TailHeight,JT9D_59A,,2,5000000,,,0,165900,165000,134000,124000,88505,45000,80213.34,0.536393939,0.751515152,0.050252485,0.272727273,32775,,,,86066.66,0.917118661,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,398400,460300,106312,,0.782,57544.75703,242.9667519,Pratt & Whitney ,1974,,"turbofan, dual axial 16 stage compressor",,230062.02,199146.88,53156,,4.9,24.5,,0.85,10668,4145.83,2.428,2.47,2.47,3.92,0.37,0.63,1,0,,4,0,11,0,2,0,4,8011,,3780,,,,743.4,,650,,Roux / JT9D E3NE TCDS,1.221301471,Training,0.28437278,C,,0.82,,,12200,0,,14.92210097,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_601,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1985,361,,Turbofan,,,,CF6_80C2A1,,2,6500000,,,0,165900,165000,138000,130000,86727,48670,78126.8,0.525618182,0.787878788,0.052122424,0.294969697,34295,,,,91565.2,0.801994644,,,,,,,,Fence,6.608064,,,,,,1,475000,514800,105066,,0.8,62000,238,General Electric,1985,,"turbofan, two_spool, high_bypass",,257374,237490,52533,,5.15,30.4,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2738,0.33,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,795.6,,925,,"Roux, EASA TCDS IM.E.240",1.196867235,Training,0.318042813,C,,0.82,,,12200,0,,15.09906534,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_603,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1987,361,,Turbofan,,,,CF6_80C2A3,,2,6500000,,,0,165900,165000,138000,130000,86727,48670,78126.8,0.525618182,0.787878788,0.052122424,0.294969697,34295,,,,91565.2,0.801994644,,,,,,,,Fence,6.608064,,,,,,1,478400,524400,100886,,0.8,62000,238,General Electric,1987,,"turbofan, two_spool, high_bypass",,262223,243718,50443,1.73,5.05,31.1,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2393,0.33,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,802.4,,925,,"Roux, EASA TCDS IM.E.240",1.198302144,Training,0.323973682,C,,0.82,,,12200,0,,15.72466347,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_620,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1984,361,,Turbofan,,,,JT9D_7R4H1,,2,5750000,,,0,165900,165000,138000,130000,87100,48670,79012.44,0.527878788,0.787878788,0.049015515,0.294969697,34295,,,,91052.56,0.812140153,,,,,,,,Fence,6.608064,,,,,,1,445000,498400,108980,,0.8,62000,238,Pratt & Whitney,1982,,"turbofan, dual axial 16 stage compressor ",,249100.41,222411.08,54490,1.68,4.8,26.7,,0.85,10670,4043.78,2.373,2.44,2.44,3.92,0.36,0.63,1,0,,4,0,11,0,2,0,4,8080,,3810,,,,768.8,,635,1616,Roux / JT9D E3NE TCDS,1.227882907,Training,0.307910913,C,,0.82,,,12200,0,,14.55678472,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_622,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1989,361,,Turbofan,,,,PW_4158,,2,5750000,,,0,165900,165000,138000,130000,90634,48670,82088.32,0.54929697,0.787878788,0.051792,0.294969697,34295,,,,91510.68,0.803068232,,,,,,,,Fence,6.608064,,,,,,1,441080,516000,,,0.8,62000,238,Pratt & Whitney,1988,PW_4000_94,"dual spool turbofan. Successor to the JT series. -94 refers to a 94"" diameter fan",,258000,220540,,1.7,4.75,30.7,,,,4272.84,2.3876,2.48,2.48,3.9,0.32,,1,0,,4,0,11,0,2,0,4,10450,,4012,100,,100,773.4,,629,,"Roux
EASA E050
PW Factsheet",1.238642988,Training,0.318784172,C,,0.82,,,12200,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_605R,Airbus,N/A,N/A,"Twin_engine, double aisle_body, long range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1988,361,,Turbofan,,,,CF6_80C2A5,CF6_80C2A3CF6_80C2A5F,2,6500000,,,0,171400,170500,140000,130000,88805,53505,80204.8,0.52085044,0.762463343,0.050441056,0.313812317,34295,,,,96400.2,0.76866853,,,,,,,,Fence,6.608064,,,,,,1,500060,534680,100886,,0.8,68150,278,General Electric,1988,,"turbofan, two_spool, high_bypass",,267338,250034,50443,,5.05,31.5,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2738,0.34,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,802.4,,925,1608,"Roux, EASA TCDS IM.E.240",1.199108413,Training,0.319669019,C,,0.82,,,12200,0,,16.24881892,,,,,,12,,,,0,0,0,0,0,0,,,
A300_B4_622R,Airbus,N/A,N/A,"Twin_engine, double aisle_body, long range carrier",A300,A300-B4,Passenger,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1988,361,,Turbofan,,,,PW_4158,,2,5750000,,,0,171400,170500,140000,130000,88626,53505,80080.32,0.519800587,0.762463343,0.05012129,0.313812317,34295,,,,96345.68,0.769669382,,,,,,,,Fence,6.608064,,,,,,1,441080,516000,,,0.8,68150,278,Pratt & Whitney,1988,PW_4000_94,"dual spool turbofan. Successor to the JT series. -94 refers to a 94"" diameter fan",,258000,220540,,1.7,4.75,30.7,,,,4272.84,2.3876,2.48,2.48,3.9,0.32,,1,0,,4,0,11,0,2,0,4,10450,,4012,100,,100,773.4,,629,,"Roux
EASA E050
PW Factsheet",1.238642988,Training,0.308500812,C,,0.82,,,12200,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
A300_C4_203,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-C4,Mixed Pax and Cargo,,3,,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Baseline,Commercial,,,,,0,Training,1979,145,,Turbofan,IV,0.914260717,TailHeight,CF6_50C2,,2,6250000,,,0,165900,165000,134000,124000,88505,45000,80371.182,0.536393939,0.751515152,0.049295867,0.272727273,13775,,,,66908.818,1.466042667,44.83,53.61,16.72,,,,,No Wingtip Device,6.608064,,,,,,1,412000,461000,102798,,0.782,57544.75703,242.9667519,General Electric,1978,,"turbofan, two_spool, high bypass",,230417.88,205952.66,51399,,4.31,30.4,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.37,0.63,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,669.5,,910,,"Roux, FAA TCDS E23EA",1.208876307,Training,0.284805239,C,,0.82,,,12200,0,,15.43219128,,,,,,12,,,,0,0,0,0,0,0,,,
A300_C4_620,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier",A300,A300-C4,Mixed Pax and Cargo,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1984,,,Turbofan,,,,JT9D_7R4H1,,2,5750000,,,0,165900,165000,138000,130000,87100,48670,79012.44,0.527878788,0.787878788,0.049015515,0.294969697,,,,,,,,,,,,,,Fence,6.608064,,,,,,1,445000,498400,108980,,0.8,62000,238,Pratt & Whitney,1982,,"turbofan, dual axial 16 stage compressor ",,249100.41,222411.08,54490,1.68,4.8,26.7,,0.85,10670,4043.78,2.373,2.44,2.44,3.92,0.36,0.63,1,0,,4,0,11,0,2,0,4,8080,,3810,,,,768.8,,635,1616,Roux / JT9D E3NE TCDS,1.227882907,Training,0.307910913,C,,0.82,,,12200,0,,14.55678472,,,,,,12,,,,0,0,0,0,0,0,,,
A300_C4_605R_variant_F,Airbus,N/A,N/A,"Twin_engine, double aisle_body, long range carrier",A300,A300-C4,Mixed Pax and Cargo,,2,,"EASA TCDS No. EASA.A.172, A300-600 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",Double,,Variant,Commercial,,,,,0,Training,1999,,,Turbofan,,,,CF6_80C2A5,,2,6250000,,,0,171400,170500,140000,130000,83347,48670,74746.8,0.48883871,0.762463343,0.050441056,0.285454545,,,,,,,,,,,,,,Fence,6.608064,,,,,,1,500060,534680,100886,,0.8,68150,278,General Electric,1988,,"turbofan, two_spool, high_bypass",,267338,250034,50443,,5.05,31.5,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2738,0.34,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,802.4,,925,1608,"Roux, EASA TCDS IM.E.240",1.199108413,Training,0.319669019,C,,0.82,,,12200,0,,16.24881892,,,,,,12,,,,0,0,0,0,0,0,,,
A300_F4_203,Airbus,N/A,N/A,"Twin_engine, double aisle_body, medium range carrier used for cargo transport",A300,A300-F4,Cargo,,3,,"EASA TCDS No. EASA.A.172, A300 AIRCRAFT CHARACTERISTICS AIRPORT AND  MAINTANENCE PLANNING MANUAL",,,Baseline,N/A,,,,,0,Training,1986,,4,Turbofan,,,,CF6_50C2,,2,6250000,,,0,165900,165000,136000,126000,84000,45000,75866.182,0.509090909,0.763636364,0.049295867,0.272727273,,,,,,,,,,,,,,No Wingtip Device,6.608064,,,,,,1,412000,461000,102798,,0.782,57544.75703,242.9667519,General Electric,1978,,"turbofan, two_spool, high bypass",,230417.88,205952.66,51399,,4.31,30.4,,0.8,10668,4066.909,2.195,2.3876,2.667,4.6482,0.37,0.63,1,0,,3,0,14,0,2,0,4,10761,,4102,0.913242009,,0.836820084,669.5,,910,,"Roux, FAA TCDS E23EA",1.208876307,Training,0.284805239,C,,0.82,,,12200,0,,15.43219128,,,,,,12,,,,0,0,0,0,0,0,,,
A300_F4_605R,Airbus,N/A,N/A,"Twin_engine, double aisle_body, long range carrier used for cargo transport",A300,A300-F4,Cargo,,2,,,,,Variant,N/A,,,,,0,Training,1994,,,Turbofan,,,,CF6_80C2A5,CF6_80C2A5F,2,6250000,,,0,171400,170500,140000,130000,82046,53505,73445.8,0.481208211,0.762463343,0.050441056,0.313812317,,,,,,,,,,,,,,Fence,6.608064,,,,,,1,500060,534680,100886,,0.8,68150,278,General Electric,1988,,"turbofan, two_spool, high_bypass",,267338,250034,50443,,5.05,31.5,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2738,0.34,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,802.4,,925,1608,"Roux, EASA TCDS IM.E.240",1.199108413,Training,0.319669019,C,,0.82,,,12200,0,,16.24881892,,,,,,12,,,,0,0,0,0,0,0,,,
A300_F4_622R,Airbus,N/A,N/A,"Twin_engine, double aisle_body, long range carrier used for cargo transport",A300,A300-F4,Cargo,,2,,,,,Variant,N/A,,,,,0,Training,2000,,,Turbofan,,,,PW_4158,,2,5750000,,,0,171400,170500,140000,130000,82046,53505,73500.32,0.481208211,0.762463343,0.05012129,0.313812317,,,,,,,,,,,,,,Fence,6.608064,,,,,,1,441080,516000,,,0.8,68150,278,Pratt & Whitney,1988,PW_4000_94,"dual spool turbofan. Successor to the JT series. -94 refers to a 94"" diameter fan",,258000,220540,,1.7,4.75,30.7,,,,4272.84,2.3876,2.48,2.48,3.9,0.32,,1,0,,4,0,11,0,2,0,4,10450,,4012,100,,100,773.4,,629,,"Roux
EASA E050
PW Factsheet",1.238642988,Training,0.308500812,C,,0.82,,,12200,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
A310_203,Airbus,N/A,N/A,A medium range double-aisle aircraft manufactured by Airbus with two turbofan engines.,A310,A310-200,Passenger,255,2,6,EASA A300_A310 TCDS / Airbus A310 Airport Planning Manual,Double,Medium Range,Baseline,Commercial,,,,,0,Validation,1983,275,237,Turbofan,IV,0.858486439,TailHeight,CF6_80A3,,2,5130000,1480,,0,132900,132000,118500,108500,79207,44080,71260,0.60005303,0.821969697,0.060204545,0.333939394,26125,,,,78152,0.689016276,43.9,46.66,15.7,2.18,30.63,8.54,219,No Wingtip Device,5.828792,0.255269321,8.800045662,,,,1,407600,435800,98260,"JET A, JET A1, JET B, JP4, JP5, JP8",0.8,55100,119,General Electric,1982,,"turbofan, two_spool, high_bypass",,217829,203728,49130,1.7,4.59,28.4,,0.8,10668,3973.5,2.195,2.4,2.6822,4.2393,0.36,0.62,1,0,,3,0,14,0,2,0,4,10859,,4016,0.904977376,,0.854700855,662.2,,895,,"Roux, EASA TCDS IM.E.240",1.204314479,Training,0.336545887,C,,0.84,,,12530,0,,12.91592427,,,17.8648631,17.8648631,602.739726,12,,,,0,0,0,0,0,0,,,
A310_203C,Airbus,N/A,N/A,A medium range double-aisle aircraft manufactured by Airbus with two turbofan engines. This version has a mixed passenger/cargo configuration.,A310,A310-200,Mixed Pax and Cargo,255,2,6,EASA A300_A310 TCDS / Airbus A310 Airport Planning Manual,Double,Medium Range,Variant,Commercial,,,,,0,Validation,1984,155,,Turbofan,IV,0.858486439,TailHeight,CF6_80A3,,2,6410000,1640,,0,139500,138600,121500,111500,79207,44080,71260,0.571479076,0.804473304,0.057337662,0.318037518,14725,,,,66752,1.076342282,43.9,46.66,15.7,2.18,30.63,8.54,219,No Wingtip Device,5.828792,0.255269321,8.800045662,,,,1,407600,435800,98260,"JET A, JET A1, JET B, JP4, JP5, JP8",0.8,55100,119,General Electric,1982,,"turbofan, two_spool, high_bypass",,217829,203728,49130,1.7,4.59,28.4,,0.8,10668,3973.5,2.195,2.4,2.6822,4.2393,0.36,0.62,1,0,,3,0,14,0,2,0,4,10859,,4016,0.904977376,,0.854700855,662.2,,895,,"Roux, EASA TCDS IM.E.240",1.204314479,Training,0.320519892,C,,0.84,,,12530,0,,13.56172049,,,17.8648631,17.8648631,632.8767123,12,,,,0,0,0,0,0,0,,,
A310_204,Airbus,N/A,N/A,A medium range double-aisle aircraft manufactured by Airbus with two turbofan engines.,A310,A310-200,Passenger,255,2,6,EASA A300_A310 TCDS / Airbus A310 Airport Planning Manual,Double,Medium Range,Variant,Commercial,,,,,0,Training,1986,275,237,Turbofan,IV,0.858486439,TailHeight,CF6_80C2A2,,2,6410000,1640,,0,139500,138600,122000,112000,79207,43968,70606.8,0.571479076,0.808080808,0.062050505,0.317229437,26125,,,,78693.2,0.761270351,43.9,46.66,15.7,2.18,30.63,8.54,219,No Wingtip Device,5.828792,0.255269321,8.800045662,,,,1,427740,466700,100796,"JET A, JET A1, JET B, JP4, JP5, JP8",0.8,54960,119,General Electric,1986,,"turbofan, two_spool, high_bypass",,233354,213870,50398,1.66,5.05,27.8,,0.8,10668,4300.1,2.362,2.6695,2.6916,4.2738,0.32,0.58,1,0,,4,0,14,0,2,0,5,11055,,3854,0.888888889,,0.85106383,802.4,,925,,"Roux, EASA TCDS IM.E.240",1.191248475,Training,0.343246062,C,,0.84,,,12530,0,,13.22051128,,,17.8648631,17.8648631,632.8767123,12,,,,0,0,0,0,0,0,,,
A310_221,Airbus,N/A,N/A,A medium range double-aisle aircraft manufactured by Airbus with two turbofan engines.,A310,A310-200,Passenger,255,2,6,EASA A300_A310 TCDS / Airbus A310 Airport Planning Manual,Double,Medium Range,Variant,Commercial,,,,,0,Training,1983,275,237,Turbofan,IV,0.858486439,TailHeight,JT9D_7R4D1,,2,5180000,1410,,0,132900,132000,118500,108500,79166,44080,71078.44,0.599742424,0.821969697,0.061269394,0.333939394,26125,,,,78292.56,0.685983956,43.9,46.66,15.7,2.18,30.63,8.54,219,No Wingtip Device,5.828792,0.255269321,8.800045662,,,,1,407600,427200,99640,"JET A, JET A1, JET B, JP4, JP5, JP8",0.8,55100,119,Pratt & Whitney,1981,,"turbofan, dual axial 16 stage compressor ",,213514.64,203728.55,49820,,4.9,23.4,,0.85,10668,4043.78,2.372,2.44,2.44,3.92,0.34,0.61,1,0,,4,0,11,0,2,0,4,8000,,3810,,,,718.9,,600,,Roux / JT9D E3NE TCDS,1.21780006,Training,0.32990455,C,,0.84,,,12530,0,,12.73704054,,,17.8648631,17.8648631,602.739726,12,,,,0,0,0,0,0,0,,,
A310_222,Airbus,N/A,N/A,A medium range double-aisle aircraft manufactured by Airbus with two turbofan engines.,A310,A310-200,Passenger,255,2,6,EASA A300_A310 TCDS / Airbus A310 Airport Planning Manual,Double,Medium Range,Variant,Commercial,,,,,0,Training,1983,275,237,Turbofan,IV,0.858486439,TailHeight,JT9D_7R4E1,,2,5180000,1410,,0,132900,132000,118500,108500,79166,44080,71060.3,0.599742424,0.821969697,0.061406818,0.333939394,26125,,,,78310.7,0.685593412,43.9,46.66,15.7,2.18,30.63,8.54,219,No Wingtip Device,5.828792,0.255269321,8.800045662,,,,1,422800,445000,104088,"JET A, JET A1, JET B, JP4, JP5, JP8",0.8,55100,119,Pratt & Whitney ,1981,,"turbofan, dual axial 16 stage compressor ",,222411.08,211290.53,52044,,4.9,24.2,,0.85,10668,4052.85,2.372,2.44,2.44,3.92,0.34,0.62,1,0,,4,0,11,0,2,0,4,8000,,3810,,,,732.5,,610,,Roux / JT9D E3NE TCDS,1.220361394,Training,0.343650573,C,,0.84,,,12530,0,,12.19274767,,,17.8648631,17.8648631,602.739726,12,,,,0,0,0,0,0,0,,,
